"x","y","ident"
"415805.112662629"," 6840513.20282714",697
"363734.511470155"," 6872799.16197786",698
"400304.775890713"," 6878387.28108237",699
"394494.250822631"," 6892914.0571513",700
"417610.22389298"," 6894937.12010875",701
"376463.252820738"," 6908209.82505471",702
"395246.471451414"," 6911254.21121155",703
"368434.379555018"," 6948247.53037846",704
"389087.371640657"," 6942912.01501811",705
"613338.376550534"," 6836503.70148009",706
"596932.349166093"," 6841081.41568335",707
"607540.935274744"," 6849035.77658194",708
"629991.866871652"," 6856482.55536179",709
"611799.735644092"," 6870637.68316219",710
"607240.027968371"," 6861678.87918345",711
"641932.494002332"," 6844059.15770373",712
"595614.898016868"," 6889488.39324999",713
"602857.567031467"," 6870143.12526684",714
"620997.190773425"," 6864326.4496234",715
"554462.078052852"," 6837291.82177801",716
"519232.494524844"," 6872100.90068386",717
"547498.851043451"," 6867406.92418751",718
"590165.231752604"," 6863552.21732736",719
"530174.213811919"," 6896192.53738639",720
"567862.228231784"," 6910847.31208016",721
"567507.165245175"," 6912642.32204151",722
"594625.198458831"," 6886838.99096069",723
"530100.358008571"," 6935306.93140307",724
"567970.804163135"," 6770111.32198922",725
"587800.730200621"," 6773157.35499445",726
"530563.350699465"," 6789403.34902055",727
"575852.783909879"," 6797559.01797119",728
"590902.020050349"," 6792651.33708625",729
"613804.526973909"," 6798708.08853212",730
"560003.15536826"," 6830091.8643524",731
"582046.03358558"," 6820434.67909778",732
"579604.257518305"," 6848096.01217563",733
"590877.510909127"," 6853968.42424812",734
"595149.875086869"," 6874306.36532033",735
"160013.680926614"," 6784389.2014596",736
"178786.963731152"," 6783700.5457898",737
"219203.8663245"," 6789059.10811959",738
"162807.215487674"," 6807635.08400614",739
"197028.154185143"," 6828120.60682769",740
"215234.09622267"," 6811510.06892524",741
"146043.303461824"," 6838038.30851164",742
"159016.268638053"," 6851986.92462702",743
"192407.416770336"," 6831253.05820551",744
"211937.482934558"," 6835440.46269093",745
"156437.564420604"," 6861634.56539547",746
"175408.589350161"," 6852308.45810769",747
"883591.167210762"," 6705544.52716253",748
"931433.031696864"," 6693382.85443719",749
"893399.340385731"," 6723096.17445393",750
"910292.143801265"," 6713564.14014994",751
"951854.512812485"," 6722984.35018452",752
"959758.757922591"," 6714332.57116059",753
"986616.349056033"," 6710950.9267384",754
"911612.184055187"," 6738290.57276012",755
"946522.830938836"," 6736752.56047161",756
"975196.596897931"," 6738989.44056821",757
"827078.136229157"," 6655393.98033767",758
"860442.309278353"," 6662191.51367097",759
"810912.866209746"," 6692653.11238122",760
"815639.963229388"," 6691934.96103165",761
"868346.138262479"," 6698647.87449826",762
"801754.016502873"," 6719593.62906272",763
"842298.578289538"," 6704102.47136707",764
"855794.240759043"," 6729683.55607109",765
"801942.408894301"," 6742744.55748934",766
"835609.063687935"," 6737883.49339243",767
"411641.004271459"," 6759120.80359282",768
"436956.719911055"," 6767583.3309359",769
"443256.362875065"," 6764652.12385273",770
"414549.521812823"," 6793725.67995715",771
"422836.212782518"," 6802394.37308426",772
"448833.875123484"," 6794200.85910506",773
"394043.940216888"," 6812128.1671613",774
"415244.57438975"," 6793224.6440412",775
"445196.427105067"," 6806742.00174823",776
"404705.692858674"," 6694167.65424204",777
"433896.941797345"," 6695271.73448601",778
"459581.409854581"," 6681376.91988857",779
"388842.852733337"," 6716644.06813485",780
"441232.80273611"," 6710737.89302064",781
"449209.402849664"," 6724007.51699963",782
"484432.003078047"," 6719915.91523206",783
"395152.935253695"," 6752057.55495294",784
"425302.711677275"," 6747697.62285347",785
"570754.759362986"," 6681777.84755032",786
"587514.773462986"," 6719455.70051739",787
"616081.080827266"," 6700649.71907134",788
"617046.54204997"," 6718180.15415291",789
"558735.986729922"," 6736068.47438962",790
"589591.857092542"," 6743785.93172879",791
"549885.113761598"," 6756833.32262028",792
"576127.88956621"," 6747682.63409313",793
"466791.558752388"," 6473414.57886859",794
"443985.978013129"," 6505666.53510361",795
"469105.327881493"," 6507082.50616948",796
"475493.810808234"," 6506089.7895814",797
"467014.741685793"," 6534627.12490303",798
"500911.730018392"," 6529073.33640685",799
"512413.440526739"," 6527774.9275819",800
"522817.589220389"," 6656609.33906392",801
"495793.890036186"," 6676627.59495533",802
"522786.727784804"," 6668812.69423391",803
"546823.790482043"," 6660858.35705611",804
"562016.865720897"," 6661032.14784159",805
"476808.389942637"," 6704357.87394196",806
"510886.159413165"," 6696681.87216409",807
"550440.58855044"," 6696009.22709816",808
"510917.280078536"," 6712374.17194465",809
"543627.876787244"," 6718620.66126367",810
"444811.396214176"," 6478191.60159155",811
"454059.444321326"," 6462794.66117676",812
"406441.198335015"," 6490349.70969186",813
"433537.523534145"," 6480813.95710111",814
"383933.904102047"," 6506475.5633291",815
"418709.29055287"," 6517794.69998126",816
"390281.147818056"," 6528226.03124979",817
"409541.671070256"," 6551772.48932275",818
"439815.458689813"," 6542553.44326461",819
"378964.443305483"," 6573641.22102171",820
"425494.396303766"," 6556313.05767823",821
"1009821.49477467"," 6718273.64294478",822
"991827.222833813"," 6712303.18293595",823
"988575.828158375"," 6733028.06008265",824
"980860.612335389"," 6732412.20579607",825
"1007070.00706665"," 6727757.32744609",826
"998777.408291664"," 6736880.78604732",827
"983614.227067454"," 6744215.32077343",828
"974249.974721492"," 6750695.40145405",829
"982705.363062288"," 6744059.89760131",830
"1011499.97584872"," 6757650.15176561",831
"840498.566208408"," 6348441.77884533",832
"855219.328706244"," 6360961.22956852",833
"895851.718406374"," 6359635.65194996",834
"840752.810658887"," 6389120.86633992",835
"867736.817132772"," 6392176.14058431",836
"893500.0437919"," 6388466.62546534",837
"868716.71918323"," 6420392.75269991",838
"884179.92967199"," 6414726.98557226",839
"859986.7785071"," 6435220.38586482",840
"887892.017858284"," 6444963.89954395",841
"866516.231037767"," 6472832.14539343",842
"912017.017744019"," 6355741.33185321",843
"911168.189008257"," 6386467.76943779",844
"957536.621804903"," 6392359.50396708",845
"965807.241663045"," 6385482.1411272",846
"919268.498007676"," 6404967.99825266",847
"958207.855949732"," 6415964.83960788",848
"973309.831675782"," 6387320.00646222",849
"992446.104821544"," 6405323.17116897",850
"988594.086049765"," 6435025.83191966",851
"983294.719017837"," 6428319.88002875",852
"887552.776170659"," 6830527.2309604",853
"844394.547065804"," 6860352.7982512",854
"868267.612160879"," 6842666.48939601",855
"853926.813492636"," 6878753.88511214",856
"867556.508953448"," 6887423.52557592",857
"909127.116791348"," 6883692.41207596",858
"853738.550671461"," 6902184.85966516",859
"879233.858144607"," 6907917.98635578",860
"862219.931038181"," 6938230.61082206",861
"771806.826636117"," 6770809.58300102",862
"784867.5770433"," 6779036.98054906",863
"809842.477685726"," 6769383.5304521",864
"766091.213899587"," 6798580.75848149",865
"785604.330164319"," 6790473.61674087",866
"820904.813723593"," 6799882.67516085",867
"727242.595975193"," 6818020.44493913",868
"761110.026657503"," 6823890.79760596",869
"783148.601011311"," 6817759.4090097",870
"811609.049549281"," 6818667.41072688",871
"774899.250090061"," 6828859.43281301",872
"851522.275933509"," 6744200.72365766",873
"889135.022980215"," 6755163.70145352",874
"831139.919145868"," 6766489.46869361",875
"865135.57994969"," 6753845.07154755",876
"873269.389008226"," 6771000.80578762",877
"851283.295240698"," 6798404.73987763",878
"888703.809247407"," 6797088.79716364",879
"828519.068675019"," 6808767.00841918",880
"845548.851301407"," 6799674.80135247",881
"828557.569471091"," 6851293.67112239",882
"978368.491662727"," 6761444.9087614",883
"912552.476735617"," 6799255.29314925",884
"940980.570255376"," 6796813.57307614",885
"960268.68499193"," 6785110.37960437",886
"997470.060211668"," 6792120.18211626",887
"890790.501727788"," 6812946.94608215",888
"903718.433432112"," 6803865.1926969",889
"951415.632705499"," 6797222.94209662",890
"982562.929314622"," 6801064.97372638",891
"860010.049540177"," 6295901.22930906",892
"890754.182686313"," 6308247.2946934",893
"896516.566527878"," 6307343.03891394",894
"881569.11817994"," 6322661.07946521",895
"881315.058277203"," 6335960.61900611",896
"910722.83431409"," 6334865.1087785",897
"853682.044707211"," 6347349.57855234",898
"855333.000874706"," 6340004.13024371",899
"879543.825325771"," 6339947.53268586",900
"733704.859737999"," 6337982.06811934",901
"772858.760179693"," 6345520.21744824",902
"738606.559606981"," 6364799.58428883",903
"735385.720834828"," 6353205.75788964",904
"775134.650668802"," 6377247.50037652",905
"728274.238226716"," 6386234.13786358",906
"765020.078376628"," 6381209.88714575",907
"764801.948456766"," 6389113.81445891",908
"716449.11138412"," 6418564.94565279",909
"754129.163616098"," 6413744.14174136",910
"912384.461442268"," 6315436.93380493",911
"933642.722321059"," 6320127.38974828",912
"962330.934876018"," 6326097.04675216",913
"989782.699380501"," 6318976.00785892",914
"910690.464343204"," 6342342.75230368",915
"928316.796128023"," 6329266.65055262",916
"977040.37305005"," 6343498.58033167",917
"986863.620403653"," 6336990.80377048",918
"945340.226897355"," 6364557.23604448",919
"952764.919218981"," 6354486.0431578",920
"998050.889946951"," 6361815.96734822",921
"269664.685246575"," 6738975.47583814",922
"293988.434709928"," 6747468.40960599",923
"215159.985264247"," 6759787.95687483",924
"252341.393879377"," 6758662.09126358",925
"275443.916819099"," 6749321.82366774",926
"310919.148419372"," 6748624.87605588",927
"217687.621404832"," 6778692.14583031",928
"240511.402976461"," 6773358.10328211",929
"285093.511971686"," 6787475.08011135",930
"295531.319957546"," 6781877.76145368",931
"952816.437243323"," 6636801.37130877",932
"949853.593936027"," 6666228.16362118",933
"950183.381268593"," 6660820.32588942",934
"922040.272847585"," 6682868.16439478",935
"950440.682061785"," 6668427.21427677",936
"969548.138014811"," 6671243.01561506",937
"977274.991934959"," 6678260.74731888",938
"958882.478073078"," 6708366.39274916",939
"969952.779840518"," 6705185.85028665",940
"911828.578797799"," 6617061.04113008",941
"930770.779553445"," 6617718.10042891",942
"898076.976042871"," 6619411.81910904",943
"935741.709297167"," 6629107.464582",944
"872254.935487858"," 6654707.51088787",945
"893866.662214209"," 6648183.20333235",946
"933144.918292405"," 6645661.2937732",947
"904550.944947336"," 6677312.04395385",948
"787569.477161401"," 6367696.08884564",949
"810695.617532222"," 6354703.21867129",950
"795042.752287359"," 6385838.28210238",951
"794991.52231296"," 6377057.78690393",952
"801381.359462635"," 6394114.37841829",953
"804606.080020643"," 6415521.72262918",954
"820598.174526077"," 6393914.71015986",955
"831331.160564772"," 6435996.65791385",956
"838051.300078352"," 6437046.33327324",957
"826159.999465291"," 6460683.78563055",958
"805233.866609156"," 6270888.06690495",959
"790200.757430389"," 6290164.18127843",960
"824869.775442865"," 6291597.1263874",961
"748535.530879609"," 6307349.89461709",962
"776104.618313241"," 6318528.92129437",963
"796811.961130693"," 6302592.43772586",964
"813762.567016754"," 6323427.7853904",965
"796800.015647418"," 6335137.21427356",966
"817978.398722123"," 6323628.42296192",967
"625899.496716957"," 6193018.17858589",968
"611561.372993092"," 6235017.2356308",969
"663038.500224455"," 6218786.98941567",970
"690511.206757197"," 6219767.9080606",971
"718964.39651828"," 6224094.32818429",972
"600431.784398727"," 6240071.59336967",973
"622513.935217212"," 6238691.61016805",974
"656502.076916611"," 6234261.67184053",975
"698710.913079416"," 6235535.16737217",976
"753461.10841707"," 6434964.00929108",977
"770373.360908806"," 6432938.95627424",978
"814908.70369287"," 6427300.29031221",979
"737346.420359221"," 6452520.99338359",980
"752316.283215588"," 6443598.52671995",981
"791354.81830056"," 6457166.52854251",982
"789544.026275777"," 6451231.95282555",983
"718389.002165181"," 6481699.11213444",984
"784135.040126957"," 6461903.07699369",985
"807605.558486336"," 6467496.89413459",986
"910944.017810003"," 6243282.70148599",987
"801948.546969746"," 6265226.74941867",988
"822612.262210468"," 6259317.14104898",989
"843243.003155871"," 6254604.43189777",990
"885387.829246011"," 6266379.88930512",991
"895272.729695031"," 6268613.21305334",992
"916416.868118933"," 6266967.05559213",993
"831378.90867948"," 6294336.26272025",994
"847635.075956418"," 6280402.46755126",995
"872949.936782953"," 6274593.14513261",996
"903140.023872444"," 6286575.87005998",997
"858155.796759597"," 6302700.04485341",998
"471931.805483226"," 6358452.63698983",999
"477199.976479377"," 6328139.27987039",1000
"507802.850843662"," 6349297.15101521",1001
"468729.610627678"," 6376168.95365401",1002
"501320.502690713"," 6378633.45838955",1003
"509516.041239047"," 6363835.09562223",1004
"495767.099161374"," 6379909.72889417",1005
"522718.714100563"," 6392092.91027223",1006
"552052.475276239"," 6389725.22433677",1007
"623792.092977037"," 6521040.99737262",1008
"640521.708558903"," 6522965.60003204",1009
"590019.142981851"," 6539845.82061632",1010
"622287.203571704"," 6540757.05479117",1011
"650792.542947114"," 6548677.06055971",1012
"665403.339554858"," 6535170.86974098",1013
"593361.27209966"," 6563207.94886168",1014
"621153.155369629"," 6562857.16456085",1015
"643755.735470571"," 6552606.88858762",1016
"670810.326099698"," 6577820.88303662",1017
"593820.040212245"," 6589840.96273009",1018
"612217.745180187"," 6586523.69748031",1019
"638316.605793901"," 6577584.24078741",1020
"583470.230690349"," 6444107.81415927",1021
"605542.357700724"," 6463104.70361545",1022
"628893.631317202"," 6440893.87946113",1023
"574460.772244405"," 6484784.47013414",1024
"623931.742470559"," 6474419.7363115",1025
"637881.6436208"," 6488662.40169733",1026
"667364.27955627"," 6478084.94893714",1027
"592208.762082119"," 6497262.34878822",1028
"637116.428271416"," 6502272.6095043",1029
"642914.673705907"," 6409291.70392047",1030
"660862.2979348"," 6412840.72656709",1031
"630675.664326498"," 6419985.13050529",1032
"653445.046751149"," 6424129.21822316",1033
"688757.217496952"," 6420707.17814996",1034
"706385.925309118"," 6431154.99335959",1035
"657696.014831163"," 6448891.92329033",1036
"682508.455522677"," 6438650.05541372",1037
"718682.833113093"," 6431090.43228685",1038
"659911.239521898"," 6469969.34973507",1039
"688942.867297066"," 6471774.67092278",1040
"701127.250044923"," 6457473.05192857",1041
"630099.912683485"," 6813200.06706975",1042
"654195.511639867"," 6822916.05331227",1043
"669851.824808496"," 6828638.68588805",1044
"628607.558591297"," 6813569.44917813",1045
"640845.848024641"," 6819704.92130723",1046
"661060.86538602"," 6839922.87729513",1047
"632642.205419956"," 6836403.56692951",1048
"657438.223004159"," 6846784.04168226",1049
"668147.161919254"," 6841479.64744828",1050
"643983.469550316"," 6862974.96659103",1051
"495611.379299494"," 6948633.23936461",1052
"531200.899590733"," 6930444.58335487",1053
